"MESH_TYPE"	"MESH_SOURCE_CODE"	"MESH_SOURCE_NAME"	"RECORD_COUNT"	"RECORD_TYPE"
"DRUG"	"D000584"	"Amiloride"	3631	"DISTINCT PERSON"
"DRUG"	"D003366"	"Cosyntropin"	3592	"DISTINCT PERSON"
"DRUG"	"D000077431"	"Oxaprozin"	3548	"DISTINCT PERSON"
"DRUG"	"D000077562"	"Valganciclovir"	3544	"DISTINCT PERSON"
"DRUG"	"D002746"	"Chlorpromazine"	3542	"DISTINCT PERSON"
"DRUG"	"C512998"	"tavaborole"	3539	"DISTINCT PERSON"
"DRUG"	"C571059"	"alirocumab"	3518	"DISTINCT PERSON"
"DRUG"	"D002945"	"Cisplatin"	3514	"DISTINCT PERSON"
"DRUG"	"D000068556"	"Interferon beta-1a"	3399	"DISTINCT PERSON"
"DRUG"	"D008750"	"Methyldopa"	3317	"DISTINCT PERSON"
"DRUG"	"D000077146"	"Irinotecan"	3228	"DISTINCT PERSON"
"DRUG"	"D013459"	"Sulfur Hexafluoride"	3218	"DISTINCT PERSON"
"DRUG"	"C061018"	"ganirelix"	3215	"DISTINCT PERSON"
"DRUG"	"C057664"	"Vi polysaccharide vaccine, typhoid"	3173	"DISTINCT PERSON"
"DRUG"	"D000069474"	"Sofosbuvir"	3162	"DISTINCT PERSON"
"DRUG"	"D004280"	"Dobutamine"	3154	"DISTINCT PERSON"
"DRUG"	"D017576"	"Daptomycin"	3137	"DISTINCT PERSON"
"DRUG"	"D001971"	"Bromocriptine"	3133	"DISTINCT PERSON"
"DRUG"	"D002119"	"Calcium Carbonate"	3127	"DISTINCT PERSON"
"DRUG"	"D006821"	"Hyaluronoglucosaminidase"	3088	"DISTINCT PERSON"
"DRUG"	"C056507"	"gemcitabine"	3056	"DISTINCT PERSON"
"DRUG"	"C413685"	"entecavir"	3053	"DISTINCT PERSON"
"DRUG"	"C502936"	"tocilizumab"	3013	"DISTINCT PERSON"
"DRUG"	"C000603944"	"netarsudil"	3000	"DISTINCT PERSON"
"DRUG"	"D011339"	"Probenecid"	2977	"DISTINCT PERSON"
"DRUG"	"D007505"	"Iron-Dextran Complex"	2959	"DISTINCT PERSON"
"DRUG"	"D020909"	"Acarbose"	2956	"DISTINCT PERSON"
"DRUG"	"C582435"	"pembrolizumab"	2954	"DISTINCT PERSON"
"DRUG"	"C063533"	"dofetilide"	2908	"DISTINCT PERSON"
"DRUG"	"C023635"	"dienogest"	2899	"DISTINCT PERSON"
"DRUG"	"C527525"	"teriflunomide"	2846	"DISTINCT PERSON"
"DRUG"	"C062735"	"zafirlukast"	2811	"DISTINCT PERSON"
"DRUG"	"D004061"	"Diflunisal"	2793	"DISTINCT PERSON"
"DRUG"	"D005480"	"Flurbiprofen"	2792	"DISTINCT PERSON"
"DRUG"	"C000588857"	"guselkumab"	2772	"DISTINCT PERSON"
"DRUG"	"D000069442"	"Natalizumab"	2745	"DISTINCT PERSON"
"DRUG"	"C485206"	"pertuzumab"	2725	"DISTINCT PERSON"
"DRUG"	"C520853"	"alogliptin"	2721	"DISTINCT PERSON"
"DRUG"	"C570288"	"ertugliflozin"	2719	"DISTINCT PERSON"
"DRUG"	"D003891"	"Desipramine"	2675	"DISTINCT PERSON"
"DRUG"	"C074619"	"bivalirudin"	2637	"DISTINCT PERSON"
"DRUG"	"D013806"	"Theophylline"	2613	"DISTINCT PERSON"
"DRUG"	"D000078862"	"Levomilnacipran"	2597	"DISTINCT PERSON"
"DRUG"	"D015774"	"Ganciclovir"	2558	"DISTINCT PERSON"
"DRUG"	"C515100"	"iron pentacarbonyl"	2548	"DISTINCT PERSON"
"DRUG"	"D014750"	"Vincristine"	2529	"DISTINCT PERSON"
"DRUG"	"D019438"	"Ritonavir"	2518	"DISTINCT PERSON"
"DRUG"	"D000077269"	"Lenalidomide"	2477	"DISTINCT PERSON"
"DRUG"	"D018723"	"Bethanechol"	2437	"DISTINCT PERSON"
"DRUG"	"C100146"	"trimethobenzamide"	2436	"DISTINCT PERSON"
"DRUG"	"D005013"	"Ethosuximide"	2435	"DISTINCT PERSON"
"DRUG"	"D008463"	"Mebendazole"	2433	"DISTINCT PERSON"
"DRUG"	"C002791"	"bismuth tripotassium dicitrate"	2425	"DISTINCT PERSON"
"DRUG"	"C526675"	"fesoterodine"	2402	"DISTINCT PERSON"
"DRUG"	"C409045"	"almotriptan"	2401	"DISTINCT PERSON"
"DRUG"	"D000077594"	"Nivolumab"	2358	"DISTINCT PERSON"
"DRUG"	"D020123"	"Sirolimus"	2355	"DISTINCT PERSON"
"DRUG"	"C000614965"	"Iodine-131"	2329	"DISTINCT PERSON"
"DRUG"	"C042533"	"1 alpha-hydroxyergocalciferol"	2329	"DISTINCT PERSON"
"DRUG"	"D015761"	"4-Aminopyridine"	2325	"DISTINCT PERSON"
"DRUG"	"D000077731"	"Meropenem"	2323	"DISTINCT PERSON"
"DRUG"	"C511911"	"belimumab"	2295	"DISTINCT PERSON"
"DRUG"	"D007665"	"Ketotifen"	2286	"DISTINCT PERSON"
"DRUG"	"C052035"	"trandolapril"	2249	"DISTINCT PERSON"
"DRUG"	"C495910"	"ramelteon"	2229	"DISTINCT PERSON"
"DRUG"	"D019379"	"Teriparatide"	2224	"DISTINCT PERSON"
"DRUG"	"D007779"	"Lactobacillus acidophilus"	2217	"DISTINCT PERSON"
"DRUG"	"D000070"	"Acebutolol"	2213	"DISTINCT PERSON"
"DRUG"	"D000068256"	"Darbepoetin alfa"	2189	"DISTINCT PERSON"
"DRUG"	"D065819"	"Voriconazole"	2181	"DISTINCT PERSON"
"DRUG"	"D012978"	"Sodium Oxybate"	2157	"DISTINCT PERSON"
"DRUG"	"D016567"	"Nizatidine"	2149	"DISTINCT PERSON"
"DRUG"	"C434107"	"mepolizumab"	2140	"DISTINCT PERSON"
"DRUG"	"D001761"	"Bleomycin"	2139	"DISTINCT PERSON"
"DRUG"	"C013216"	"potassium phosphate"	2124	"DISTINCT PERSON"
"DRUG"	"D005578"	"Fosfomycin"	2123	"DISTINCT PERSON"
"DRUG"	"D000077715"	"Nateglinide"	2121	"DISTINCT PERSON"
"DRUG"	"D011441"	"Propylthiouracil"	2104	"DISTINCT PERSON"
"DRUG"	"D000069982"	"Bifidobacterium animalis"	2086	"DISTINCT PERSON"
"DRUG"	"C568813"	"dornase alfa"	2071	"DISTINCT PERSON"
"DRUG"	"C094854"	"ulipristal"	2066	"DISTINCT PERSON"
"DRUG"	"C110422"	"magnesium citrate"	2063	"DISTINCT PERSON"
"DRUG"	"C031927"	"hydroquinone"	2057	"DISTINCT PERSON"
"DRUG"	"C041747"	"nitazoxanide"	2053	"DISTINCT PERSON"
"DRUG"	"D024502"	"alpha-Tocopherol"	2023	"DISTINCT PERSON"
"DRUG"	"C000604171"	"velpatasvir"	2012	"DISTINCT PERSON"
"DRUG"	"C500026"	"palbociclib"	2008	"DISTINCT PERSON"
"DRUG"	"C031967"	"rasagiline"	2002	"DISTINCT PERSON"
"DRUG"	"D008294"	"Malathion"	1986	"DISTINCT PERSON"
"DRUG"	"C053541"	"bicalutamide"	1933	"DISTINCT PERSON"
"DRUG"	"D000077550"	"Ivabradine"	1908	"DISTINCT PERSON"
"DRUG"	"D019207"	"beta Carotene"	1906	"DISTINCT PERSON"
"DRUG"	"D014271"	"Trifluridine"	1897	"DISTINCT PERSON"
"DRUG"	"D014282"	"Trihexyphenidyl"	1868	"DISTINCT PERSON"
"DRUG"	"D010111"	"Oxymorphone"	1863	"DISTINCT PERSON"
"DRUG"	"C522667"	"Asenapine"	1854	"DISTINCT PERSON"
"DRUG"	"D006206"	"Halcinonide"	1849	"DISTINCT PERSON"
"DRUG"	"D017273"	"Goserelin"	1818	"DISTINCT PERSON"
"DRUG"	"D000081226"	"Sennosides"	1798	"DISTINCT PERSON"
"DRUG"	"D005047"	"Etoposide"	1793	"DISTINCT PERSON"
"DRUG"	"D014867"	"Water"	1789	"DISTINCT PERSON"
"DRUG"	"D003091"	"Colistin"	1781	"DISTINCT PERSON"
"DRUG"	"D013972"	"Thyrotropin"	1763	"DISTINCT PERSON"
"DRUG"	"D003024"	"Clozapine"	1755	"DISTINCT PERSON"
"DRUG"	"C571386"	"benralizumab"	1754	"DISTINCT PERSON"
"DRUG"	"C025314"	"ferric citrate"	1702	"DISTINCT PERSON"
"DRUG"	"C545203"	"ivacaftor"	1693	"DISTINCT PERSON"
"DRUG"	"D000527"	"Alprostadil"	1658	"DISTINCT PERSON"
"DRUG"	"D000077204"	"Temozolomide"	1654	"DISTINCT PERSON"
"DRUG"	"D007501"	"Iron"	1644	"DISTINCT PERSON"
"DRUG"	"D000069455"	"Palivizumab"	1632	"DISTINCT PERSON"
"DRUG"	"C446481"	"aliskiren"	1624	"DISTINCT PERSON"
"DRUG"	"D010546"	"Perphenazine"	1619	"DISTINCT PERSON"
"DRUG"	"C406662"	"prucalopride"	1619	"DISTINCT PERSON"
"DRUG"	"C018279"	"sodium phosphate"	1603	"DISTINCT PERSON"
"DRUG"	"C100294"	"phendimetrazine"	1585	"DISTINCT PERSON"
"DRUG"	"D004329"	"Droperidol"	1567	"DISTINCT PERSON"
"DRUG"	"D004053"	"Diethylpropion"	1548	"DISTINCT PERSON"
"DRUG"	"C101207"	"darifenacin"	1546	"DISTINCT PERSON"
"DRUG"	"D000077267"	"Fulvestrant"	1534	"DISTINCT PERSON"
"DRUG"	"C004616"	"chloroprocaine"	1508	"DISTINCT PERSON"
"DRUG"	"D008276"	"Magnesium Hydroxide"	1503	"DISTINCT PERSON"
"DRUG"	"C017125"	"butoconazole"	1492	"DISTINCT PERSON"
"DRUG"	"C479079"	"insulin glulisine"	1479	"DISTINCT PERSON"
"DRUG"	"C000601773"	"risankizumab"	1478	"DISTINCT PERSON"
"DRUG"	"D010076"	"Oxazepam"	1475	"DISTINCT PERSON"
"DRUG"	"C424423"	"Roflumilast"	1475	"DISTINCT PERSON"
"DRUG"	"D015282"	"Octreotide"	1469	"DISTINCT PERSON"
"DRUG"	"C028815"	"salmon calcitonin"	1468	"DISTINCT PERSON"
"DRUG"	"D002216"	"Captopril"	1465	"DISTINCT PERSON"
"DRUG"	"D002738"	"Chloroquine"	1446	"DISTINCT PERSON"
"DRUG"	"D000077340"	"Fluvastatin"	1441	"DISTINCT PERSON"
"DRUG"	"D011802"	"Quinidine"	1434	"DISTINCT PERSON"
"DRUG"	"C000599459"	"sucroferric oxyhydroxide"	1433	"DISTINCT PERSON"
"DRUG"	"C571001"	"eslicarbazepine"	1432	"DISTINCT PERSON"
"DRUG"	"D000068437"	"Pemetrexed"	1418	"DISTINCT PERSON"
"DRUG"	"C482793"	"brivaracetam"	1399	"DISTINCT PERSON"
"DRUG"	"D008825"	"Miconazole"	1395	"DISTINCT PERSON"
"DRUG"	"D017255"	"Acitretin"	1388	"DISTINCT PERSON"
"DRUG"	"C098685"	"respiratory syncytial virus immune globulin intravenous"	1379	"DISTINCT PERSON"
"DRUG"	"D007660"	"Ketoprofen"	1377	"DISTINCT PERSON"
"DRUG"	"D000068338"	"Everolimus"	1364	"DISTINCT PERSON"
"DRUG"	"D004103"	"Iodoquinol"	1362	"DISTINCT PERSON"
"DRUG"	"C112528"	"luliconazole"	1351	"DISTINCT PERSON"
"DRUG"	"C051752"	"nefazodone"	1325	"DISTINCT PERSON"
"DRUG"	"C047508"	"rotigotine"	1312	"DISTINCT PERSON"
"DRUG"	"D008801"	"Mexiletine"	1312	"DISTINCT PERSON"
"DRUG"	"D000069286"	"Bortezomib"	1309	"DISTINCT PERSON"
"DRUG"	"D000111"	"Acetylcysteine"	1303	"DISTINCT PERSON"
"DRUG"	"D010869"	"Pindolol"	1294	"DISTINCT PERSON"
"DRUG"	"D000077732"	"Fidaxomicin"	1264	"DISTINCT PERSON"
"DRUG"	"D003012"	"Microbial Collagenase"	1243	"DISTINCT PERSON"
"DRUG"	"C033308"	"sulconazole"	1235	"DISTINCT PERSON"
"DRUG"	"C000596789"	"abaloparatide"	1230	"DISTINCT PERSON"
"DRUG"	"D002185"	"Cannabidiol"	1227	"DISTINCT PERSON"
"DRUG"	"D002442"	"Ceftazidime"	1224	"DISTINCT PERSON"
"DRUG"	"D000069439"	"Dasatinib"	1224	"DISTINCT PERSON"
"DRUG"	"C586541"	"ledipasvir"	1161	"DISTINCT PERSON"
"DRUG"	"C032257"	"methylnaltrexone"	1156	"DISTINCT PERSON"
"DRUG"	"C084656"	"paricalcitol"	1129	"DISTINCT PERSON"
"DRUG"	"D016685"	"Mitomycin"	1117	"DISTINCT PERSON"
"DRUG"	"C485333"	"tafluprost"	1117	"DISTINCT PERSON"
"DRUG"	"D008353"	"Mannitol"	1110	"DISTINCT PERSON"
"DRUG"	"D019832"	"N-Methylscopolamine"	1098	"DISTINCT PERSON"
"DRUG"	"D006096"	"Gramicidin"	1088	"DISTINCT PERSON"
"DRUG"	"C546016"	"tedizolid"	1084	"DISTINCT PERSON"
"DRUG"	"C568789"	"patiromer"	1079	"DISTINCT PERSON"
"DRUG"	"D005476"	"Fluphenazine"	1068	"DISTINCT PERSON"
"DRUG"	"D005169"	"Factor VIII"	1059	"DISTINCT PERSON"
"DRUG"	"D011193"	"Potassium Iodide"	1052	"DISTINCT PERSON"
"DRUG"	"C551441"	"perampanel"	1043	"DISTINCT PERSON"
"DRUG"	"C000592401"	"sarilumab"	1042	"DISTINCT PERSON"
"DRUG"	"D004111"	"Dimenhydrinate"	1011	"DISTINCT PERSON"
"DRUG"	"C101425"	"posaconazole"	940	"DISTINCT PERSON"
"DRUG"	"D020913"	"Perindopril"	933	"DISTINCT PERSON"
"DRUG"	"C553414"	"avanafil"	928	"DISTINCT PERSON"
"DRUG"	"C000622691"	"pibrentasvir"	923	"DISTINCT PERSON"
"DRUG"	"D012841"	"Simethicone"	919	"DISTINCT PERSON"
"DRUG"	"D000077425"	"Fondaparinux"	917	"DISTINCT PERSON"
"DRUG"	"D002433"	"Cefaclor"	899	"DISTINCT PERSON"
"DRUG"	"D012642"	"Selegiline"	878	"DISTINCT PERSON"
"DRUG"	"C058302"	"moexipril"	875	"DISTINCT PERSON"
"DRUG"	"C089740"	"abiraterone"	870	"DISTINCT PERSON"
"DRUG"	"C014481"	"dihydrocodeine"	858	"DISTINCT PERSON"
"DRUG"	"C018904"	"dexchlorpheniramine"	845	"DISTINCT PERSON"
"DRUG"	"D004949"	"Estazolam"	843	"DISTINCT PERSON"
"DRUG"	"C026329"	"potassium bicarbonate"	841	"DISTINCT PERSON"
"DRUG"	"D004977"	"Ethambutol"	814	"DISTINCT PERSON"
"DRUG"	"C016986"	"apraclonidine"	813	"DISTINCT PERSON"
"DRUG"	"C508854"	"netupitant"	807	"DISTINCT PERSON"
"DRUG"	"D010423"	"Pentazocine"	785	"DISTINCT PERSON"
"DRUG"	"D001398"	"Aztreonam"	780	"DISTINCT PERSON"
"DRUG"	"D000583"	"Amikacin"	772	"DISTINCT PERSON"
"DRUG"	"C000520"	"cuprous oxide"	769	"DISTINCT PERSON"
"DRUG"	"D010577"	"Petrolatum"	754	"DISTINCT PERSON"
"DRUG"	"D011738"	"Pyrilamine"	751	"DISTINCT PERSON"
"DRUG"	"D000074324"	"Ipilimumab"	747	"DISTINCT PERSON"
"DRUG"	"C071192"	"entacapone"	747	"DISTINCT PERSON"
"DRUG"	"C571802"	"follitropin beta"	742	"DISTINCT PERSON"
"DRUG"	"C000620491"	"naldemedine"	736	"DISTINCT PERSON"
"DRUG"	"C000625213"	"tezacaftor"	726	"DISTINCT PERSON"
"DRUG"	"D005422"	"Flavoxate"	725	"DISTINCT PERSON"
"DRUG"	"C090840"	"alosetron"	720	"DISTINCT PERSON"
"DRUG"	"D014747"	"Vinblastine"	720	"DISTINCT PERSON"
"DRUG"	"C557708"	"alcaftadine"	718	"DISTINCT PERSON"
"DRUG"	"C520809"	"eltrombopag"	712	"DISTINCT PERSON"
"DRUG"	"D009892"	"Opium"	705	"DISTINCT PERSON"
"DRUG"	"C451734"	"etravirine"	699	"DISTINCT PERSON"
"DRUG"	"C000592413"	"ozenoxacin"	695	"DISTINCT PERSON"
"DRUG"	"C000594389"	"atezolizumab"	693	"DISTINCT PERSON"
"DRUG"	"C060347"	"lanreotide"	676	"DISTINCT PERSON"
"DRUG"	"C556306"	"daratumumab"	674	"DISTINCT PERSON"
"DRUG"	"D008704"	"Methazolamide"	671	"DISTINCT PERSON"
"DRUG"	"D015119"	"Aminocaproic Acid"	664	"DISTINCT PERSON"
"DRUG"	"C011819"	"ferrous gluconate"	661	"DISTINCT PERSON"
"DRUG"	"D015784"	"Betaxolol"	656	"DISTINCT PERSON"
"DRUG"	"D003606"	"Dacarbazine"	649	"DISTINCT PERSON"
"DRUG"	"D010208"	"Papaverine"	642	"DISTINCT PERSON"
"DRUG"	"D000068836"	"Rivastigmine"	641	"DISTINCT PERSON"
"DRUG"	"D002740"	"Chlorothiazide"	639	"DISTINCT PERSON"
"DRUG"	"D019782"	"Riluzole"	633	"DISTINCT PERSON"
"DRUG"	"D015737"	"Nisoldipine"	633	"DISTINCT PERSON"
"DRUG"	"D019829"	"Nevirapine"	627	"DISTINCT PERSON"
"DRUG"	"D003561"	"Cytarabine"	627	"DISTINCT PERSON"
"DRUG"	"D011530"	"Protriptyline"	625	"DISTINCT PERSON"
"DRUG"	"C000623308"	"solriamfetol"	616	"DISTINCT PERSON"
"DRUG"	"C079703"	"rufinamide"	615	"DISTINCT PERSON"
"DRUG"	"D004878"	"Ergotamine"	612	"DISTINCT PERSON"
"DRUG"	"D015215"	"Zidovudine"	605	"DISTINCT PERSON"
"DRUG"	"D000068576"	"Interferon beta-1b"	590	"DISTINCT PERSON"
"DRUG"	"D010205"	"Pantothenic Acid"	586	"DISTINCT PERSON"
"DRUG"	"D001710"	"Biotin"	585	"DISTINCT PERSON"
"DRUG"	"D000077559"	"Sodium Citrate"	584	"DISTINCT PERSON"
"DRUG"	"D000078328"	"Felbamate"	576	"DISTINCT PERSON"
"DRUG"	"C467566"	"pomalidomide"	572	"DISTINCT PERSON"
"DRUG"	"D000536"	"Aluminum Hydroxide"	571	"DISTINCT PERSON"
"DRUG"	"C010432"	"clofedanol"	566	"DISTINCT PERSON"
"DRUG"	"C531550"	"olaparib"	566	"DISTINCT PERSON"
"DRUG"	"C000596361"	"osimertinib"	565	"DISTINCT PERSON"
"DRUG"	"D019287"	"Zinc Sulfate"	565	"DISTINCT PERSON"
"DRUG"	"C119467"	"lanthanum carbonate"	562	"DISTINCT PERSON"
"DRUG"	"D019802"	"Succinic Acid"	558	"DISTINCT PERSON"
"DRUG"	"C467894"	"ambrisentan"	558	"DISTINCT PERSON"
"DRUG"	"C098107"	"flibanserin"	558	"DISTINCT PERSON"
"DRUG"	"D000077602"	"Tolvaptan"	557	"DISTINCT PERSON"
"DRUG"	"D015080"	"Mesna"	554	"DISTINCT PERSON"
"DRUG"	"D002974"	"Clemastine"	543	"DISTINCT PERSON"
"DRUG"	"D019327"	"Copper Sulfate"	542	"DISTINCT PERSON"
"DRUG"	"D003620"	"Dantrolene"	539	"DISTINCT PERSON"
"DRUG"	"D008152"	"Loxapine"	532	"DISTINCT PERSON"
"DRUG"	"C533860"	"macitentan"	529	"DISTINCT PERSON"
"DRUG"	"D005479"	"Flurazepam"	520	"DISTINCT PERSON"
"DRUG"	"C018421"	"rifapentine"	517	"DISTINCT PERSON"
"DRUG"	"D010419"	"Pentamidine"	515	"DISTINCT PERSON"
"DRUG"	"D002439"	"Cefotaxime"	510	"DISTINCT PERSON"
"DRUG"	"C039798"	"manganese sulfate"	506	"DISTINCT PERSON"
"DRUG"	"C000613593"	"durvalumab"	505	"DISTINCT PERSON"
"DRUG"	"D007464"	"Clioquinol"	503	"DISTINCT PERSON"
"DRUG"	"C469289"	"dalbavancin"	503	"DISTINCT PERSON"
"DRUG"	"D014331"	"Tropicamide"	487	"DISTINCT PERSON"
"DRUG"	"C524865"	"carfilzomib"	482	"DISTINCT PERSON"
"DRUG"	"C578834"	"rolapitant"	481	"DISTINCT PERSON"
"DRUG"	"D000068818"	"Cetuximab"	479	"DISTINCT PERSON"
"DRUG"	"C030973"	"cupric oxide"	474	"DISTINCT PERSON"
"DRUG"	"C000590451"	"abemaciclib"	463	"DISTINCT PERSON"
"DRUG"	"D057073"	"Thyrotropin Alfa"	462	"DISTINCT PERSON"
"DRUG"	"D002040"	"Levobunolol"	461	"DISTINCT PERSON"
"DRUG"	"C014182"	"salicylsalicylic acid"	453	"DISTINCT PERSON"
"DRUG"	"D011803"	"Quinine"	450	"DISTINCT PERSON"
"DRUG"	"D000077551"	"Micafungin"	450	"DISTINCT PERSON"
"DRUG"	"D000077214"	"Becaplermin"	449	"DISTINCT PERSON"
"DRUG"	"D000077588"	"Deferasirox"	443	"DISTINCT PERSON"
"DRUG"	"C029256"	"histrelin"	435	"DISTINCT PERSON"
"DRUG"	"C015121"	"dexbrompheniramine"	434	"DISTINCT PERSON"
"DRUG"	"C428112"	"peginterferon beta-1a"	426	"DISTINCT PERSON"
"DRUG"	"C569105"	"lumacaftor"	423	"DISTINCT PERSON"
"DRUG"	"C043114"	"fosphenytoin"	418	"DISTINCT PERSON"
"DRUG"	"C490954"	"eribulin"	415	"DISTINCT PERSON"
"DRUG"	"D000077544"	"Panitumumab"	415	"DISTINCT PERSON"
"DRUG"	"C050199"	"digoxin antibodies Fab fragments"	410	"DISTINCT PERSON"
"DRUG"	"D010074"	"Oxandrolone"	408	"DISTINCT PERSON"
"DRUG"	"C069207"	"calcium ascorbate"	407	"DISTINCT PERSON"
"DRUG"	"C063449"	"zileuton"	404	"DISTINCT PERSON"
"DRUG"	"D010868"	"Pimozide"	399	"DISTINCT PERSON"
"DRUG"	"C579720"	"venetoclax"	396	"DISTINCT PERSON"
"DRUG"	"D000077466"	"Tirofiban"	395	"DISTINCT PERSON"
"DRUG"	"C003402"	"sapropterin"	395	"DISTINCT PERSON"
"DRUG"	"C487932"	"neratinib"	395	"DISTINCT PERSON"
"DRUG"	"C558660"	"cabozantinib"	393	"DISTINCT PERSON"
"DRUG"	"D011223"	"Praziquantel"	392	"DISTINCT PERSON"
"DRUG"	"D017828"	"Rifabutin"	387	"DISTINCT PERSON"
"DRUG"	"C105254"	"pramlintide"	381	"DISTINCT PERSON"
"DRUG"	"C025655"	"lofexidine"	378	"DISTINCT PERSON"
"DRUG"	"C516667"	"pazopanib"	374	"DISTINCT PERSON"
"DRUG"	"C477891"	"delafloxacin"	370	"DISTINCT PERSON"
"DRUG"	"D000077542"	"Eptifibatide"	370	"DISTINCT PERSON"
"DRUG"	"D010303"	"Paromomycin"	368	"DISTINCT PERSON"
"DRUG"	"D007780"	"Lactobacillus casei"	368	"DISTINCT PERSON"
"DRUG"	"C543333"	"ramucirumab"	366	"DISTINCT PERSON"
"DRUG"	"D000077592"	"Maraviroc"	364	"DISTINCT PERSON"
"DRUG"	"C488777"	"romiplostim"	363	"DISTINCT PERSON"
"DRUG"	"C021139"	"anagrelide"	362	"DISTINCT PERSON"
"DRUG"	"D004298"	"Dopamine"	357	"DISTINCT PERSON"
"DRUG"	"D000078308"	"Tiagabine"	356	"DISTINCT PERSON"
"DRUG"	"D014191"	"Tranylcypromine"	355	"DISTINCT PERSON"
"DRUG"	"C000629870"	"Esketamine"	354	"DISTINCT PERSON"
"DRUG"	"C481642"	"eculizumab"	351	"DISTINCT PERSON"
"DRUG"	"D061466"	"Lopinavir"	349	"DISTINCT PERSON"
"DRUG"	"D000079963"	"Brentuximab Vedotin"	345	"DISTINCT PERSON"
"DRUG"	"C009927"	"estropipate"	343	"DISTINCT PERSON"
"DRUG"	"D000518"	"Eflornithine"	336	"DISTINCT PERSON"
"DRUG"	"C084597"	"chlorcyclizine"	336	"DISTINCT PERSON"
"DRUG"	"D017275"	"Isradipine"	335	"DISTINCT PERSON"
"DRUG"	"D000515"	"alpha 1-Antitrypsin"	335	"DISTINCT PERSON"
"DRUG"	"D020105"	"Milrinone"	334	"DISTINCT PERSON"
"DRUG"	"D007981"	"Levorphanol"	332	"DISTINCT PERSON"
"DRUG"	"C427248"	"treprostinil"	330	"DISTINCT PERSON"
"DRUG"	"D015125"	"Oxyquinoline"	329	"DISTINCT PERSON"
"DRUG"	"C000609690"	"deutetrabenazine"	325	"DISTINCT PERSON"
"DRUG"	"D004206"	"Disopyramide"	325	"DISTINCT PERSON"
"DRUG"	"C560077"	"trametinib"	325	"DISTINCT PERSON"
"DRUG"	"C000613732"	"upadacitinib"	322	"DISTINCT PERSON"
"DRUG"	"C000603935"	"aripiprazole lauroxil"	321	"DISTINCT PERSON"
"DRUG"	"C000596027"	"baricitinib"	320	"DISTINCT PERSON"
"DRUG"	"D014841"	"von Willebrand Factor"	320	"DISTINCT PERSON"
"DRUG"	"D009553"	"Nimodipine"	317	"DISTINCT PERSON"
"DRUG"	"C035287"	"prednicarbate"	317	"DISTINCT PERSON"
"DRUG"	"D000077235"	"Vinorelbine"	316	"DISTINCT PERSON"
"DRUG"	"C000588473"	"letermovir"	313	"DISTINCT PERSON"
"DRUG"	"C025130"	"quazepam"	312	"DISTINCT PERSON"
"DRUG"	"D004121"	"Dimethyl Sulfoxide"	312	"DISTINCT PERSON"
"DRUG"	"C531958"	"lenvatinib"	309	"DISTINCT PERSON"
"DRUG"	"D001533"	"Belladonna Alkaloids"	308	"DISTINCT PERSON"
"DRUG"	"D000666"	"Amphotericin B"	305	"DISTINCT PERSON"
"DRUG"	"C000603978"	"valbenazine"	300	"DISTINCT PERSON"
"DRUG"	"C000597310"	"sodium zirconium cyclosilicate"	294	"DISTINCT PERSON"
"DRUG"	"D005018"	"Ethyl Chloride"	293	"DISTINCT PERSON"
"DRUG"	"D002112"	"Calcifediol"	290	"DISTINCT PERSON"
"DRUG"	"D005340"	"Fibrinogen"	288	"DISTINCT PERSON"
"DRUG"	"C530716"	"nintedanib"	287	"DISTINCT PERSON"
"DRUG"	"C561627"	"dabrafenib"	286	"DISTINCT PERSON"
"DRUG"	"D010646"	"Phentolamine"	283	"DISTINCT PERSON"
"DRUG"	"D020888"	"Vigabatrin"	283	"DISTINCT PERSON"
"DRUG"	"D013917"	"Thrombin"	280	"DISTINCT PERSON"
"DRUG"	"D010624"	"Phenelzine"	278	"DISTINCT PERSON"
"DRUG"	"C508887"	"retapamulin"	278	"DISTINCT PERSON"
"DRUG"	"D004964"	"Estriol"	275	"DISTINCT PERSON"
"DRUG"	"D003613"	"Danazol"	275	"DISTINCT PERSON"
"DRUG"	"C065679"	"icatibant"	273	"DISTINCT PERSON"
"DRUG"	"D010281"	"Parathyroid Hormone"	272	"DISTINCT PERSON"
"DRUG"	"C000613754"	"tipiracil"	268	"DISTINCT PERSON"
"DRUG"	"D050718"	"Complement C1 Inhibitor Protein"	268	"DISTINCT PERSON"
"DRUG"	"C559147"	"regorafenib"	267	"DISTINCT PERSON"
"DRUG"	"D001374"	"Azacitidine"	266	"DISTINCT PERSON"
"DRUG"	"C081732"	"iloperidone"	266	"DISTINCT PERSON"
"DRUG"	"C542595"	"riociguat"	263	"DISTINCT PERSON"
"DRUG"	"D000077463"	"Carbamide Peroxide"	261	"DISTINCT PERSON"
"DRUG"	"C464660"	"obeticholic acid"	261	"DISTINCT PERSON"
"DRUG"	"C042705"	"pegaspargase"	261	"DISTINCT PERSON"
"DRUG"	"D019905"	"Benzyl Alcohol"	260	"DISTINCT PERSON"
"DRUG"	"D000077268"	"Pamidronate"	255	"DISTINCT PERSON"
"DRUG"	"D005164"	"Factor IX"	254	"DISTINCT PERSON"
"DRUG"	"D000074323"	"Alemtuzumab"	252	"DISTINCT PERSON"
"DRUG"	"D019772"	"Topotecan"	252	"DISTINCT PERSON"
"DRUG"	"D008130"	"Lomustine"	250	"DISTINCT PERSON"
