"MESH_TYPE"	"MESH_SOURCE_CODE"	"MESH_SOURCE_NAME"	"RECORD_COUNT"	"RECORD_TYPE"
"DRUG"	"D009538"	"Nicotine"	24622	"DISTINCT PERSON"
"DRUG"	"D000069580"	"Bimatoprost"	24421	"DISTINCT PERSON"
"DRUG"	"D042724"	"Estrogens, Esterified (USP)"	24017	"DISTINCT PERSON"
"DRUG"	"D009248"	"Nadolol"	23796	"DISTINCT PERSON"
"DRUG"	"D004319"	"Doxylamine"	23600	"DISTINCT PERSON"
"DRUG"	"D012460"	"Sulfasalazine"	23581	"DISTINCT PERSON"
"DRUG"	"D000068238"	"Lubiprostone"	23025	"DISTINCT PERSON"
"DRUG"	"D007336"	"Insulin, Isophane"	22841	"DISTINCT PERSON"
"DRUG"	"D001414"	"Bacitracin"	22831	"DISTINCT PERSON"
"DRUG"	"C041226"	"Terazosin"	22640	"DISTINCT PERSON"
"DRUG"	"C064466"	"halobetasol"	22628	"DISTINCT PERSON"
"DRUG"	"D000069557"	"Travoprost"	22440	"DISTINCT PERSON"
"DRUG"	"D061386"	"Insulin, Regular, Human"	22336	"DISTINCT PERSON"
"DRUG"	"D012844"	"Sincalide"	22229	"DISTINCT PERSON"
"DRUG"	"D008777"	"Methyltestosterone"	22112	"DISTINCT PERSON"
"DRUG"	"C557874"	"vortioxetine"	22054	"DISTINCT PERSON"
"DRUG"	"C579652"	"armodafinil"	21888	"DISTINCT PERSON"
"DRUG"	"D019357"	"Potassium Citrate"	21764	"DISTINCT PERSON"
"DRUG"	"D003894"	"Deamino Arginine Vasopressin"	21556	"DISTINCT PERSON"
"DRUG"	"C522124"	"7-(3-aminohexahydro-1H-azepin-1-yl)-8-chloro-1-cyclopropyl-6-fluoro-1,4-dihydro-4-oxo-3-quinolinecarboxylic acid"	21419	"DISTINCT PERSON"
"DRUG"	"D000069448"	"Denosumab"	21413	"DISTINCT PERSON"
"DRUG"	"C085665"	"zaleplon"	21319	"DISTINCT PERSON"
"DRUG"	"D005424"	"Flecainide"	21316	"DISTINCT PERSON"
"DRUG"	"D002117"	"Calcitriol"	21219	"DISTINCT PERSON"
"DRUG"	"D008709"	"Methenamine"	21148	"DISTINCT PERSON"
"DRUG"	"C014546"	"ethynodiol"	20841	"DISTINCT PERSON"
"DRUG"	"C042734"	"rifaximin"	20121	"DISTINCT PERSON"
"DRUG"	"D004009"	"Dicloxacillin"	20046	"DISTINCT PERSON"
"DRUG"	"D014011"	"Tinidazole"	19933	"DISTINCT PERSON"
"DRUG"	"C025698"	"selenium disulfide"	19645	"DISTINCT PERSON"
"DRUG"	"C054940"	"clidinium"	19588	"DISTINCT PERSON"
"DRUG"	"C078049"	"gatifloxacin"	19269	"DISTINCT PERSON"
"DRUG"	"D010672"	"Phenytoin"	19232	"DISTINCT PERSON"
"DRUG"	"D000069465"	"Febuxostat"	19202	"DISTINCT PERSON"
"DRUG"	"D000069285"	"Infliximab"	19120	"DISTINCT PERSON"
"DRUG"	"D000638"	"Amiodarone"	19057	"DISTINCT PERSON"
"DRUG"	"C108475"	"pitavastatin"	18980	"DISTINCT PERSON"
"DRUG"	"D008751"	"Methylene Blue"	18733	"DISTINCT PERSON"
"DRUG"	"C523979"	"tapentadol"	18531	"DISTINCT PERSON"
"DRUG"	"D002440"	"Cefoxitin"	18486	"DISTINCT PERSON"
"DRUG"	"C047638"	"alfuzosin"	18372	"DISTINCT PERSON"
"DRUG"	"C570240"	"empagliflozin"	18189	"DISTINCT PERSON"
"DRUG"	"C053083"	"bromfenac"	18145	"DISTINCT PERSON"
"DRUG"	"D006024"	"Glycopyrrolate"	18058	"DISTINCT PERSON"
"DRUG"	"C022189"	"zonisamide"	17947	"DISTINCT PERSON"
"DRUG"	"D006118"	"Griseofulvin"	17532	"DISTINCT PERSON"
"DRUG"	"D002753"	"Chlorzoxazone"	17469	"DISTINCT PERSON"
"DRUG"	"C520025"	"mirabegron"	17357	"DISTINCT PERSON"
"DRUG"	"D006063"	"Chorionic Gonadotropin"	17182	"DISTINCT PERSON"
"DRUG"	"D016666"	"Fluvoxamine"	16907	"DISTINCT PERSON"
"DRUG"	"D015767"	"Mefloquine"	16893	"DISTINCT PERSON"
"DRUG"	"C455861"	"pegfilgrastim"	16868	"DISTINCT PERSON"
"DRUG"	"C023844"	"potassium nitrate"	16825	"DISTINCT PERSON"
"DRUG"	"C414203"	"nepafenac"	16578	"DISTINCT PERSON"
"DRUG"	"D010894"	"Piroxicam"	16568	"DISTINCT PERSON"
"DRUG"	"D000068538"	"Dutasteride"	16311	"DISTINCT PERSON"
"DRUG"	"C074031"	"exenatide"	16265	"DISTINCT PERSON"
"DRUG"	"C092292"	"ziprasidone"	16178	"DISTINCT PERSON"
"DRUG"	"C098320"	"efavirenz"	16063	"DISTINCT PERSON"
"DRUG"	"C550468"	"vilanterol"	16039	"DISTINCT PERSON"
"DRUG"	"D008691"	"Methadone"	15955	"DISTINCT PERSON"
"DRUG"	"D014148"	"Tranexamic Acid"	15741	"DISTINCT PERSON"
"DRUG"	"D020156"	"Salicylic Acid"	15719	"DISTINCT PERSON"
"DRUG"	"C042852"	"perflutren"	15689	"DISTINCT PERSON"
"DRUG"	"C026041"	"phenyl salicylate"	15657	"DISTINCT PERSON"
"DRUG"	"C026116"	"torsemide"	15270	"DISTINCT PERSON"
"DRUG"	"D002230"	"Carbidopa"	15173	"DISTINCT PERSON"
"DRUG"	"D007980"	"Levodopa"	15128	"DISTINCT PERSON"
"DRUG"	"D010634"	"Phenobarbital"	14934	"DISTINCT PERSON"
"DRUG"	"D013015"	"Sotalol"	14839	"DISTINCT PERSON"
"DRUG"	"D011224"	"Prazosin"	14838	"DISTINCT PERSON"
"DRUG"	"D000681"	"Amylases"	14448	"DISTINCT PERSON"
"DRUG"	"D010450"	"Endopeptidases"	14448	"DISTINCT PERSON"
"DRUG"	"D008049"	"Lipase"	14448	"DISTINCT PERSON"
"DRUG"	"D000068258"	"Bevacizumab"	14431	"DISTINCT PERSON"
"DRUG"	"D001590"	"Benztropine"	14429	"DISTINCT PERSON"
"DRUG"	"D002034"	"Bumetanide"	14421	"DISTINCT PERSON"
"DRUG"	"C045463"	"leflunomide"	14207	"DISTINCT PERSON"
"DRUG"	"C029178"	"naftifine"	14087	"DISTINCT PERSON"
"DRUG"	"D007099"	"Imipramine"	13895	"DISTINCT PERSON"
"DRUG"	"C047047"	"cabergoline"	13670	"DISTINCT PERSON"
"DRUG"	"D019342"	"Acetic Acid"	13594	"DISTINCT PERSON"
"DRUG"	"C035276"	"eicosapentaenoic acid ethyl ester"	13506	"DISTINCT PERSON"
"DRUG"	"D006220"	"Haloperidol"	13506	"DISTINCT PERSON"
"DRUG"	"C043265"	"tazobactam"	13473	"DISTINCT PERSON"
"DRUG"	"D010878"	"Piperacillin"	13469	"DISTINCT PERSON"
"DRUG"	"D005438"	"Fludrocortisone"	13407	"DISTINCT PERSON"
"DRUG"	"D013467"	"Sulindac"	13222	"DISTINCT PERSON"
"DRUG"	"D000069458"	"Ranolazine"	12984	"DISTINCT PERSON"
"DRUG"	"C106783"	"naratriptan"	12970	"DISTINCT PERSON"
"DRUG"	"C503700"	"Ticagrelor"	12937	"DISTINCT PERSON"
"DRUG"	"D019438"	"Ritonavir"	12761	"DISTINCT PERSON"
"DRUG"	"D003084"	"Colestipol"	12758	"DISTINCT PERSON"
"DRUG"	"D002927"	"Cimetidine"	12703	"DISTINCT PERSON"
"DRUG"	"C081643"	"candesartan"	12699	"DISTINCT PERSON"
"DRUG"	"D008610"	"Menthol"	12665	"DISTINCT PERSON"
"DRUG"	"D017328"	"Fosinopril"	12370	"DISTINCT PERSON"
"DRUG"	"C088658"	"zoledronic acid"	12363	"DISTINCT PERSON"
"DRUG"	"D016729"	"Leuprolide"	12321	"DISTINCT PERSON"
"DRUG"	"C093230"	"fexofenadine"	12300	"DISTINCT PERSON"
"DRUG"	"C506658"	"lorcaserin"	12289	"DISTINCT PERSON"
"DRUG"	"D008619"	"Mepivacaine"	12218	"DISTINCT PERSON"
"DRUG"	"D007190"	"Indapamide"	12215	"DISTINCT PERSON"
"DRUG"	"D000069057"	"Insulin Detemir"	11966	"DISTINCT PERSON"
"DRUG"	"C008192"	"isometheptene"	11865	"DISTINCT PERSON"
"DRUG"	"C119141"	"Ospemifene"	11813	"DISTINCT PERSON"
"DRUG"	"D000069474"	"Sofosbuvir"	11807	"DISTINCT PERSON"
"DRUG"	"D015736"	"Felodipine"	11772	"DISTINCT PERSON"
"DRUG"	"C095285"	"silodosin"	11686	"DISTINCT PERSON"
"DRUG"	"D010111"	"Oxymorphone"	11679	"DISTINCT PERSON"
"DRUG"	"D015122"	"6-Mercaptopurine"	11379	"DISTINCT PERSON"
"DRUG"	"C008729"	"oxaprozin"	11319	"DISTINCT PERSON"
"DRUG"	"D010837"	"Vitamin K 1"	11197	"DISTINCT PERSON"
"DRUG"	"D005478"	"Flurandrenolone"	11093	"DISTINCT PERSON"
"DRUG"	"C512998"	"tavaborole"	11037	"DISTINCT PERSON"
"DRUG"	"C515100"	"iron pentacarbonyl"	10954	"DISTINCT PERSON"
"DRUG"	"C048107"	"milnacipran"	10782	"DISTINCT PERSON"
"DRUG"	"C007333"	"dichloralantipyrine"	10728	"DISTINCT PERSON"
"DRUG"	"D008139"	"Loperamide"	10708	"DISTINCT PERSON"
"DRUG"	"D000547"	"Amantadine"	10664	"DISTINCT PERSON"
"DRUG"	"C475457"	"methyl 5-aminolevulinate"	10615	"DISTINCT PERSON"
"DRUG"	"D013752"	"Tetracycline"	10570	"DISTINCT PERSON"
"DRUG"	"D004176"	"Dipyridamole"	10324	"DISTINCT PERSON"
"DRUG"	"D008535"	"Megestrol"	10088	"DISTINCT PERSON"
"DRUG"	"D011324"	"Primidone"	10083	"DISTINCT PERSON"
"DRUG"	"D017239"	"Paclitaxel"	10007	"DISTINCT PERSON"
"DRUG"	"D002955"	"Leucovorin"	9991	"DISTINCT PERSON"
"DRUG"	"C586541"	"ledipasvir"	9867	"DISTINCT PERSON"
"DRUG"	"D000069462"	"Dimethyl Fumarate"	9817	"DISTINCT PERSON"
"DRUG"	"D008788"	"Metolazone"	9663	"DISTINCT PERSON"
"DRUG"	"D010121"	"Oxytocin"	9638	"DISTINCT PERSON"
"DRUG"	"D008750"	"Methyldopa"	9611	"DISTINCT PERSON"
"DRUG"	"C114556"	"aprepitant"	9601	"DISTINCT PERSON"
"DRUG"	"D000241"	"Adenosine"	9508	"DISTINCT PERSON"
"DRUG"	"D019259"	"Lamivudine"	9505	"DISTINCT PERSON"
"DRUG"	"D003520"	"Cyclophosphamide"	9437	"DISTINCT PERSON"
"DRUG"	"D019274"	"Botulinum Toxins, Type A"	9423	"DISTINCT PERSON"
"DRUG"	"C053539"	"penciclovir"	9375	"DISTINCT PERSON"
"DRUG"	"C004686"	"clocortolone"	9373	"DISTINCT PERSON"
"DRUG"	"D000068817"	"Epoetin Alfa"	9357	"DISTINCT PERSON"
"DRUG"	"D015034"	"Zinc Oxide"	9216	"DISTINCT PERSON"
"DRUG"	"D000069547"	"Cobicistat"	9109	"DISTINCT PERSON"
"DRUG"	"C551624"	"suvorexant"	9094	"DISTINCT PERSON"
"DRUG"	"C111827"	"brinzolamide"	9010	"DISTINCT PERSON"
"DRUG"	"C403507"	"lacosamide"	8970	"DISTINCT PERSON"
"DRUG"	"D016190"	"Carboplatin"	8965	"DISTINCT PERSON"
"DRUG"	"D002211"	"Capsaicin"	8943	"DISTINCT PERSON"
"DRUG"	"D009266"	"Nalbuphine"	8885	"DISTINCT PERSON"
"DRUG"	"D000068556"	"Interferon beta-1a"	8832	"DISTINCT PERSON"
"DRUG"	"D013407"	"Sulbactam"	8828	"DISTINCT PERSON"
"DRUG"	"C076946"	"donepezil"	8548	"DISTINCT PERSON"
"DRUG"	"D012293"	"Rifampin"	8447	"DISTINCT PERSON"
"DRUG"	"C056516"	"exemestane"	8317	"DISTINCT PERSON"
"DRUG"	"D008276"	"Magnesium Hydroxide"	8230	"DISTINCT PERSON"
"DRUG"	"C053090"	"epinastine"	8222	"DISTINCT PERSON"
"DRUG"	"D012841"	"Simethicone"	8220	"DISTINCT PERSON"
"DRUG"	"D000628"	"Aminophylline"	8200	"DISTINCT PERSON"
"DRUG"	"D002119"	"Calcium Carbonate"	8169	"DISTINCT PERSON"
"DRUG"	"D000069444"	"Omalizumab"	8153	"DISTINCT PERSON"
"DRUG"	"D011405"	"Propafenone"	8148	"DISTINCT PERSON"
"DRUG"	"C053268"	"cefpodoxime"	8018	"DISTINCT PERSON"
"DRUG"	"D010862"	"Pilocarpine"	8007	"DISTINCT PERSON"
"DRUG"	"D000536"	"Aluminum Hydroxide"	7934	"DISTINCT PERSON"
"DRUG"	"D000069549"	"Ustekinumab"	7886	"DISTINCT PERSON"
"DRUG"	"D005640"	"Follicle Stimulating Hormone"	7869	"DISTINCT PERSON"
"DRUG"	"D007986"	"Luteinizing Hormone"	7869	"DISTINCT PERSON"
"DRUG"	"D000069603"	"Sevelamer"	7836	"DISTINCT PERSON"
"DRUG"	"C108476"	"bepotastine"	7767	"DISTINCT PERSON"
"DRUG"	"D000069283"	"Rituximab"	7721	"DISTINCT PERSON"
"DRUG"	"D008879"	"Midodrine"	7679	"DISTINCT PERSON"
"DRUG"	"D002077"	"Butorphanol"	7678	"DISTINCT PERSON"
"DRUG"	"D017829"	"Granisetron"	7617	"DISTINCT PERSON"
"DRUG"	"C106538"	"abacavir"	7509	"DISTINCT PERSON"
"DRUG"	"D001726"	"Bisacodyl"	7430	"DISTINCT PERSON"
"DRUG"	"D013806"	"Theophylline"	7397	"DISTINCT PERSON"
"DRUG"	"D007505"	"Iron-Dextran Complex"	7330	"DISTINCT PERSON"
"DRUG"	"D017964"	"Itraconazole"	7277	"DISTINCT PERSON"
"DRUG"	"C526675"	"fesoterodine"	7216	"DISTINCT PERSON"
"DRUG"	"D000069585"	"Filgrastim"	7123	"DISTINCT PERSON"
"DRUG"	"C022155"	"oxiconazole"	7097	"DISTINCT PERSON"
"DRUG"	"C045645"	"cilostazol"	7090	"DISTINCT PERSON"
"DRUG"	"D011034"	"Podophyllotoxin"	7037	"DISTINCT PERSON"
"DRUG"	"D004061"	"Diflunisal"	6987	"DISTINCT PERSON"
"DRUG"	"C018279"	"sodium phosphate"	6909	"DISTINCT PERSON"
"DRUG"	"D003519"	"Cyclopentolate"	6900	"DISTINCT PERSON"
"DRUG"	"D008755"	"Methylergonovine"	6893	"DISTINCT PERSON"
"DRUG"	"D009536"	"Niacinamide"	6719	"DISTINCT PERSON"
"DRUG"	"C446481"	"aliskiren"	6719	"DISTINCT PERSON"
"DRUG"	"D015766"	"Albendazole"	6672	"DISTINCT PERSON"
"DRUG"	"C562325"	"dolutegravir"	6595	"DISTINCT PERSON"
"DRUG"	"C020748"	"ferrous sulfate"	6573	"DISTINCT PERSON"
"DRUG"	"D004317"	"Doxorubicin"	6544	"DISTINCT PERSON"
"DRUG"	"C038637"	"balsalazide"	6535	"DISTINCT PERSON"
"DRUG"	"C067311"	"docetaxel"	6530	"DISTINCT PERSON"
"DRUG"	"D003091"	"Colistin"	6483	"DISTINCT PERSON"
"DRUG"	"D008559"	"Memantine"	6381	"DISTINCT PERSON"
"DRUG"	"C447119"	"bazedoxifene"	6380	"DISTINCT PERSON"
"DRUG"	"C014477"	"diflorasone"	6327	"DISTINCT PERSON"
"DRUG"	"C505730"	"apremilast"	6291	"DISTINCT PERSON"
"DRUG"	"C521273"	"azilsartan"	6286	"DISTINCT PERSON"
"DRUG"	"D017364"	"Collagenases"	6264	"DISTINCT PERSON"
"DRUG"	"C557708"	"alcaftadine"	6198	"DISTINCT PERSON"
"DRUG"	"D000069454"	"Darunavir"	6152	"DISTINCT PERSON"
"DRUG"	"D008294"	"Malathion"	6020	"DISTINCT PERSON"
"DRUG"	"C061018"	"ganirelix"	5909	"DISTINCT PERSON"
"DRUG"	"C072379"	"repaglinide"	5875	"DISTINCT PERSON"
"DRUG"	"C052035"	"trandolapril"	5869	"DISTINCT PERSON"
"DRUG"	"D013726"	"Terbutaline"	5804	"DISTINCT PERSON"
"DRUG"	"C062402"	"gadoteridol"	5803	"DISTINCT PERSON"
"DRUG"	"C118667"	"dronedarone"	5778	"DISTINCT PERSON"
"DRUG"	"C108128"	"frovatriptan"	5774	"DISTINCT PERSON"
"DRUG"	"C120662"	"calcium acetate"	5767	"DISTINCT PERSON"
"DRUG"	"D000584"	"Amiloride"	5718	"DISTINCT PERSON"
"DRUG"	"C571802"	"follitropin beta"	5713	"DISTINCT PERSON"
"DRUG"	"D013759"	"Dronabinol"	5693	"DISTINCT PERSON"
"DRUG"	"C059240"	"cevimeline"	5670	"DISTINCT PERSON"
"DRUG"	"D004103"	"Iodoquinol"	5666	"DISTINCT PERSON"
"DRUG"	"C074619"	"bivalirudin"	5653	"DISTINCT PERSON"
"DRUG"	"D005480"	"Flurbiprofen"	5616	"DISTINCT PERSON"
"DRUG"	"D006206"	"Halcinonide"	5609	"DISTINCT PERSON"
"DRUG"	"D000068878"	"Trastuzumab"	5551	"DISTINCT PERSON"
"DRUG"	"C553414"	"avanafil"	5550	"DISTINCT PERSON"
"DRUG"	"D016567"	"Nizatidine"	5536	"DISTINCT PERSON"
"DRUG"	"D000069594"	"Abatacept"	5524	"DISTINCT PERSON"
"DRUG"	"D007538"	"Isoniazid"	5499	"DISTINCT PERSON"
"DRUG"	"C004649"	"carbinoxamine"	5493	"DISTINCT PERSON"
"DRUG"	"C023635"	"dienogest"	5424	"DISTINCT PERSON"
"DRUG"	"D011193"	"Potassium Iodide"	5396	"DISTINCT PERSON"
"DRUG"	"D002997"	"Clomipramine"	5386	"DISTINCT PERSON"
"DRUG"	"D001971"	"Bromocriptine"	5377	"DISTINCT PERSON"
"DRUG"	"C062735"	"zafirlukast"	5348	"DISTINCT PERSON"
"DRUG"	"D000068696"	"Rilpivirine"	5327	"DISTINCT PERSON"
"DRUG"	"D009173"	"Mycophenolic Acid"	5215	"DISTINCT PERSON"
"DRUG"	"D010431"	"Pentoxifylline"	5184	"DISTINCT PERSON"
"DRUG"	"C414690"	"eplerenone"	5161	"DISTINCT PERSON"
"DRUG"	"C031927"	"hydroquinone"	5148	"DISTINCT PERSON"
"DRUG"	"D004221"	"Disulfiram"	5120	"DISTINCT PERSON"
"DRUG"	"D006918"	"Hydroxyurea"	5078	"DISTINCT PERSON"
"DRUG"	"D002746"	"Chlorpromazine"	5034	"DISTINCT PERSON"
"DRUG"	"D000068582"	"Certolizumab Pegol"	5022	"DISTINCT PERSON"
"DRUG"	"D011339"	"Probenecid"	4995	"DISTINCT PERSON"
"DRUG"	"D008914"	"Minoxidil"	4985	"DISTINCT PERSON"
"DRUG"	"C100146"	"trimethobenzamide"	4954	"DISTINCT PERSON"
"DRUG"	"D007548"	"Isosorbide Dinitrate"	4776	"DISTINCT PERSON"
"DRUG"	"D000069287"	"Capecitabine"	4520	"DISTINCT PERSON"
"DRUG"	"D004087"	"Dihydroergotamine"	4472	"DISTINCT PERSON"
"DRUG"	"D003891"	"Desipramine"	4452	"DISTINCT PERSON"
"DRUG"	"C009927"	"estropipate"	4406	"DISTINCT PERSON"
"DRUG"	"D002945"	"Cisplatin"	4380	"DISTINCT PERSON"
"DRUG"	"D002738"	"Chloroquine"	4375	"DISTINCT PERSON"
"DRUG"	"C060142"	"nateglinide"	4302	"DISTINCT PERSON"
"DRUG"	"C479079"	"insulin glulisine"	4285	"DISTINCT PERSON"
"DRUG"	"C043877"	"acamprosate"	4284	"DISTINCT PERSON"
"DRUG"	"D020909"	"Acarbose"	4219	"DISTINCT PERSON"
"DRUG"	"C529000"	"golimumab"	4209	"DISTINCT PERSON"
"DRUG"	"D000070"	"Acebutolol"	4204	"DISTINCT PERSON"
"DRUG"	"D000069349"	"Linezolid"	4181	"DISTINCT PERSON"
"DRUG"	"D002439"	"Cefotaxime"	4124	"DISTINCT PERSON"
"DRUG"	"C520853"	"alogliptin"	4114	"DISTINCT PERSON"
"DRUG"	"C415329"	"spinosad"	4109	"DISTINCT PERSON"
"DRUG"	"C522667"	"Asenapine"	4103	"DISTINCT PERSON"
"DRUG"	"D004280"	"Dobutamine"	4090	"DISTINCT PERSON"
"DRUG"	"D007660"	"Ketoprofen"	4077	"DISTINCT PERSON"
"DRUG"	"C043266"	"cefepime"	4041	"DISTINCT PERSON"
"DRUG"	"D002216"	"Captopril"	4017	"DISTINCT PERSON"
"DRUG"	"C000520"	"cuprous oxide"	3993	"DISTINCT PERSON"
"DRUG"	"C002791"	"bismuth tripotassium dicitrate"	3990	"DISTINCT PERSON"
"DRUG"	"C049816"	"hylan"	3957	"DISTINCT PERSON"
"DRUG"	"D019802"	"Succinic Acid"	3928	"DISTINCT PERSON"
"DRUG"	"C120481"	"ciclesonide"	3819	"DISTINCT PERSON"
"DRUG"	"C509657"	"estrogens, conjugated synthetic B"	3802	"DISTINCT PERSON"
"DRUG"	"C058302"	"moexipril"	3770	"DISTINCT PERSON"
"DRUG"	"D015774"	"Ganciclovir"	3704	"DISTINCT PERSON"
"DRUG"	"C042533"	"1 alpha-hydroxyergocalciferol"	3665	"DISTINCT PERSON"
"DRUG"	"C031967"	"rasagiline"	3622	"DISTINCT PERSON"
"DRUG"	"C000589308"	"naloxegol"	3584	"DISTINCT PERSON"
"DRUG"	"D002125"	"Calcium Gluconate"	3503	"DISTINCT PERSON"
"DRUG"	"D010423"	"Pentazocine"	3492	"DISTINCT PERSON"
"DRUG"	"C479163"	"tofacitinib"	3486	"DISTINCT PERSON"
"DRUG"	"D018723"	"Bethanechol"	3468	"DISTINCT PERSON"
"DRUG"	"C012255"	"clobazam"	3459	"DISTINCT PERSON"
"DRUG"	"C121677"	"valganciclovir"	3429	"DISTINCT PERSON"
"DRUG"	"C063533"	"dofetilide"	3428	"DISTINCT PERSON"
"DRUG"	"D012254"	"Ribavirin"	3417	"DISTINCT PERSON"
"DRUG"	"D019379"	"Teriparatide"	3403	"DISTINCT PERSON"
"DRUG"	"C413685"	"entecavir"	3391	"DISTINCT PERSON"
"DRUG"	"D015761"	"4-Aminopyridine"	3385	"DISTINCT PERSON"
"DRUG"	"D000068256"	"Darbepoetin alfa"	3343	"DISTINCT PERSON"
"DRUG"	"D015735"	"Mifepristone"	3315	"DISTINCT PERSON"
"DRUG"	"C041747"	"nitazoxanide"	3288	"DISTINCT PERSON"
"DRUG"	"C065180"	"fluvastatin"	3260	"DISTINCT PERSON"
"DRUG"	"C101207"	"darifenacin"	3243	"DISTINCT PERSON"
"DRUG"	"C028815"	"salmon calcitonin"	3213	"DISTINCT PERSON"
"DRUG"	"D010076"	"Oxazepam"	3209	"DISTINCT PERSON"
"DRUG"	"C409045"	"almotriptan"	3181	"DISTINCT PERSON"
"DRUG"	"D011441"	"Propylthiouracil"	3173	"DISTINCT PERSON"
"DRUG"	"C502936"	"tocilizumab"	3161	"DISTINCT PERSON"
"DRUG"	"C495910"	"ramelteon"	3152	"DISTINCT PERSON"
"DRUG"	"D010546"	"Perphenazine"	3097	"DISTINCT PERSON"
"DRUG"	"D006821"	"Hyaluronoglucosaminidase"	3045	"DISTINCT PERSON"
"DRUG"	"D008656"	"Mestranol"	3030	"DISTINCT PERSON"
"DRUG"	"D020123"	"Sirolimus"	3009	"DISTINCT PERSON"
"DRUG"	"C013216"	"potassium phosphate"	2961	"DISTINCT PERSON"
"DRUG"	"D019326"	"17-alpha-Hydroxyprogesterone"	2930	"DISTINCT PERSON"
"DRUG"	"D001710"	"Biotin"	2914	"DISTINCT PERSON"
"DRUG"	"D000527"	"Alprostadil"	2901	"DISTINCT PERSON"
"DRUG"	"D000069442"	"Natalizumab"	2892	"DISTINCT PERSON"
"DRUG"	"C069207"	"calcium ascorbate"	2870	"DISTINCT PERSON"
"DRUG"	"D005013"	"Ethosuximide"	2864	"DISTINCT PERSON"
"DRUG"	"D002433"	"Cefaclor"	2859	"DISTINCT PERSON"
"DRUG"	"D008825"	"Miconazole"	2834	"DISTINCT PERSON"
"DRUG"	"C051752"	"nefazodone"	2812	"DISTINCT PERSON"
"DRUG"	"D001761"	"Bleomycin"	2790	"DISTINCT PERSON"
"DRUG"	"D007074"	"Immunoglobulin G"	2757	"DISTINCT PERSON"
"DRUG"	"D006096"	"Gramicidin"	2735	"DISTINCT PERSON"
"DRUG"	"D019832"	"N-Methylscopolamine"	2706	"DISTINCT PERSON"
"DRUG"	"D014282"	"Trihexyphenidyl"	2706	"DISTINCT PERSON"
"DRUG"	"D015737"	"Nisoldipine"	2654	"DISTINCT PERSON"
"DRUG"	"C568813"	"dornase alfa"	2623	"DISTINCT PERSON"
"DRUG"	"C438268"	"fondaparinux"	2594	"DISTINCT PERSON"
"DRUG"	"D014750"	"Vincristine"	2582	"DISTINCT PERSON"
"DRUG"	"C424423"	"Roflumilast"	2565	"DISTINCT PERSON"
"DRUG"	"D005479"	"Flurazepam"	2554	"DISTINCT PERSON"
"DRUG"	"C084656"	"paricalcitol"	2554	"DISTINCT PERSON"
"DRUG"	"D014271"	"Trifluridine"	2541	"DISTINCT PERSON"
"DRUG"	"C100294"	"phendimetrazine"	2537	"DISTINCT PERSON"
"DRUG"	"C467567"	"lenalidomide"	2523	"DISTINCT PERSON"
"DRUG"	"D015215"	"Zidovudine"	2501	"DISTINCT PERSON"
"DRUG"	"D017255"	"Acitretin"	2427	"DISTINCT PERSON"
"DRUG"	"D019327"	"Copper Sulfate"	2417	"DISTINCT PERSON"
"DRUG"	"D024502"	"alpha-Tocopherol"	2402	"DISTINCT PERSON"
"DRUG"	"D012978"	"Sodium Oxybate"	2257	"DISTINCT PERSON"
"DRUG"	"C485206"	"pertuzumab"	2187	"DISTINCT PERSON"
"DRUG"	"D010577"	"Petrolatum"	2175	"DISTINCT PERSON"
"DRUG"	"C047246"	"temozolomide"	2151	"DISTINCT PERSON"
"DRUG"	"C053541"	"bicalutamide"	2129	"DISTINCT PERSON"
"DRUG"	"C014182"	"salicylsalicylic acid"	2117	"DISTINCT PERSON"
"DRUG"	"D008353"	"Mannitol"	2073	"DISTINCT PERSON"
"DRUG"	"D003024"	"Clozapine"	2072	"DISTINCT PERSON"
"DRUG"	"C054360"	"ceftibuten"	2035	"DISTINCT PERSON"
"DRUG"	"D005047"	"Etoposide"	2023	"DISTINCT PERSON"
"DRUG"	"C527525"	"teriflunomide"	1995	"DISTINCT PERSON"
"DRUG"	"D010869"	"Pindolol"	1990	"DISTINCT PERSON"
"DRUG"	"D019287"	"Zinc Sulfate"	1990	"DISTINCT PERSON"
"DRUG"	"C103998"	"epoetin beta"	1986	"DISTINCT PERSON"
"DRUG"	"C030973"	"cupric oxide"	1937	"DISTINCT PERSON"
"DRUG"	"D004053"	"Diethylpropion"	1925	"DISTINCT PERSON"
"DRUG"	"D015282"	"Octreotide"	1899	"DISTINCT PERSON"
"DRUG"	"C039798"	"manganese sulfate"	1866	"DISTINCT PERSON"
"DRUG"	"C485333"	"tafluprost"	1850	"DISTINCT PERSON"
"DRUG"	"D014867"	"Water"	1838	"DISTINCT PERSON"
"DRUG"	"D019829"	"Nevirapine"	1826	"DISTINCT PERSON"
"DRUG"	"C007734"	"flunisolide"	1799	"DISTINCT PERSON"
"DRUG"	"D061466"	"Lopinavir"	1775	"DISTINCT PERSON"
"DRUG"	"D065819"	"Voriconazole"	1772	"DISTINCT PERSON"
"DRUG"	"D011802"	"Quinidine"	1711	"DISTINCT PERSON"
"DRUG"	"D005279"	"Fenoprofen"	1710	"DISTINCT PERSON"
"DRUG"	"D000068338"	"Everolimus"	1689	"DISTINCT PERSON"
"DRUG"	"C057664"	"Vi polysaccharide vaccine, typhoid"	1660	"DISTINCT PERSON"
