"MESH_TYPE"	"MESH_SOURCE_CODE"	"MESH_SOURCE_NAME"	"RECORD_COUNT"	"RECORD_TYPE"
"DRUG"	"C475457"	"methyl 5-aminolevulinate"	10839	"DISTINCT PERSON"
"DRUG"	"D019274"	"Botulinum Toxins, Type A"	10794	"DISTINCT PERSON"
"DRUG"	"D010837"	"Vitamin K 1"	10505	"DISTINCT PERSON"
"DRUG"	"D017239"	"Paclitaxel"	10498	"DISTINCT PERSON"
"DRUG"	"C081643"	"candesartan"	10373	"DISTINCT PERSON"
"DRUG"	"C114556"	"aprepitant"	10338	"DISTINCT PERSON"
"DRUG"	"C562325"	"dolutegravir"	10257	"DISTINCT PERSON"
"DRUG"	"C008192"	"isometheptene"	10159	"DISTINCT PERSON"
"DRUG"	"D002955"	"Leucovorin"	10147	"DISTINCT PERSON"
"DRUG"	"D007190"	"Indapamide"	10094	"DISTINCT PERSON"
"DRUG"	"D019259"	"Lamivudine"	10044	"DISTINCT PERSON"
"DRUG"	"D000241"	"Adenosine"	9983	"DISTINCT PERSON"
"DRUG"	"D010121"	"Oxytocin"	9402	"DISTINCT PERSON"
"DRUG"	"D013407"	"Sulbactam"	9361	"DISTINCT PERSON"
"DRUG"	"D003520"	"Cyclophosphamide"	9324	"DISTINCT PERSON"
"DRUG"	"D010111"	"Oxymorphone"	9304	"DISTINCT PERSON"
"DRUG"	"D015122"	"6-Mercaptopurine"	9243	"DISTINCT PERSON"
"DRUG"	"D013752"	"Tetracycline"	9227	"DISTINCT PERSON"
"DRUG"	"D016190"	"Carboplatin"	9217	"DISTINCT PERSON"
"DRUG"	"C000589308"	"naloxegol"	9140	"DISTINCT PERSON"
"DRUG"	"D017328"	"Fosinopril"	9093	"DISTINCT PERSON"
"DRUG"	"C515100"	"iron pentacarbonyl"	9032	"DISTINCT PERSON"
"DRUG"	"D000547"	"Amantadine"	9018	"DISTINCT PERSON"
"DRUG"	"D008535"	"Megestrol"	9003	"DISTINCT PERSON"
"DRUG"	"C007333"	"dichloralantipyrine"	8986	"DISTINCT PERSON"
"DRUG"	"C505730"	"apremilast"	8971	"DISTINCT PERSON"
"DRUG"	"D007986"	"Luteinizing Hormone"	8955	"DISTINCT PERSON"
"DRUG"	"D005640"	"Follicle Stimulating Hormone"	8955	"DISTINCT PERSON"
"DRUG"	"D007074"	"Immunoglobulin G"	8902	"DISTINCT PERSON"
"DRUG"	"D000069444"	"Omalizumab"	8775	"DISTINCT PERSON"
"DRUG"	"D011324"	"Primidone"	8718	"DISTINCT PERSON"
"DRUG"	"C106538"	"abacavir"	8634	"DISTINCT PERSON"
"DRUG"	"D019438"	"Ritonavir"	8536	"DISTINCT PERSON"
"DRUG"	"D005478"	"Flurandrenolone"	8524	"DISTINCT PERSON"
"DRUG"	"D000628"	"Aminophylline"	8449	"DISTINCT PERSON"
"DRUG"	"D015736"	"Felodipine"	8444	"DISTINCT PERSON"
"DRUG"	"D000069549"	"Ustekinumab"	8436	"DISTINCT PERSON"
"DRUG"	"C095285"	"silodosin"	8350	"DISTINCT PERSON"
"DRUG"	"D008788"	"Metolazone"	8334	"DISTINCT PERSON"
"DRUG"	"C506658"	"lorcaserin"	8303	"DISTINCT PERSON"
"DRUG"	"C403507"	"lacosamide"	8302	"DISTINCT PERSON"
"DRUG"	"C008729"	"oxaprozin"	8281	"DISTINCT PERSON"
"DRUG"	"D009266"	"Nalbuphine"	8237	"DISTINCT PERSON"
"DRUG"	"D000069283"	"Rituximab"	8224	"DISTINCT PERSON"
"DRUG"	"C053539"	"penciclovir"	8141	"DISTINCT PERSON"
"DRUG"	"D002119"	"Calcium Carbonate"	8117	"DISTINCT PERSON"
"DRUG"	"C053268"	"cefpodoxime"	8089	"DISTINCT PERSON"
"DRUG"	"D012293"	"Rifampin"	8049	"DISTINCT PERSON"
"DRUG"	"D008750"	"Methyldopa"	7939	"DISTINCT PERSON"
"DRUG"	"C048107"	"milnacipran"	7806	"DISTINCT PERSON"
"DRUG"	"D000069462"	"Dimethyl Fumarate"	7776	"DISTINCT PERSON"
"DRUG"	"D008755"	"Methylergonovine"	7745	"DISTINCT PERSON"
"DRUG"	"C111827"	"brinzolamide"	7695	"DISTINCT PERSON"
"DRUG"	"D008879"	"Midodrine"	7666	"DISTINCT PERSON"
"DRUG"	"C076946"	"donepezil"	7623	"DISTINCT PERSON"
"DRUG"	"D000069474"	"Sofosbuvir"	7618	"DISTINCT PERSON"
"DRUG"	"C007734"	"flunisolide"	7614	"DISTINCT PERSON"
"DRUG"	"D001726"	"Bisacodyl"	7603	"DISTINCT PERSON"
"DRUG"	"D017829"	"Granisetron"	7518	"DISTINCT PERSON"
"DRUG"	"C056516"	"exemestane"	7343	"DISTINCT PERSON"
"DRUG"	"D010862"	"Pilocarpine"	7197	"DISTINCT PERSON"
"DRUG"	"C000591922"	"brexpiprazole"	7054	"DISTINCT PERSON"
"DRUG"	"D000069603"	"Sevelamer"	7028	"DISTINCT PERSON"
"DRUG"	"D003519"	"Cyclopentolate"	6943	"DISTINCT PERSON"
"DRUG"	"D002077"	"Butorphanol"	6907	"DISTINCT PERSON"
"DRUG"	"D000069585"	"Filgrastim"	6897	"DISTINCT PERSON"
"DRUG"	"C053090"	"epinastine"	6888	"DISTINCT PERSON"
"DRUG"	"D011405"	"Propafenone"	6873	"DISTINCT PERSON"
"DRUG"	"C571801"	"follitropin alfa"	6824	"DISTINCT PERSON"
"DRUG"	"D017964"	"Itraconazole"	6823	"DISTINCT PERSON"
"DRUG"	"D004317"	"Doxorubicin"	6819	"DISTINCT PERSON"
"DRUG"	"C004649"	"carbinoxamine"	6772	"DISTINCT PERSON"
"DRUG"	"D011034"	"Podophyllotoxin"	6695	"DISTINCT PERSON"
"DRUG"	"D007505"	"Iron-Dextran Complex"	6627	"DISTINCT PERSON"
"DRUG"	"C447119"	"bazedoxifene"	6407	"DISTINCT PERSON"
"DRUG"	"D000068817"	"Epoetin Alfa"	6384	"DISTINCT PERSON"
"DRUG"	"D008559"	"Memantine"	6246	"DISTINCT PERSON"
"DRUG"	"D004061"	"Diflunisal"	6163	"DISTINCT PERSON"
"DRUG"	"C067311"	"docetaxel"	6124	"DISTINCT PERSON"
"DRUG"	"C108476"	"bepotastine"	6088	"DISTINCT PERSON"
"DRUG"	"D017364"	"Collagenases"	6061	"DISTINCT PERSON"
"DRUG"	"D000068556"	"Interferon beta-1a"	6055	"DISTINCT PERSON"
"DRUG"	"D012841"	"Simethicone"	6004	"DISTINCT PERSON"
"DRUG"	"D008276"	"Magnesium Hydroxide"	5986	"DISTINCT PERSON"
"DRUG"	"C062402"	"gadoteridol"	5985	"DISTINCT PERSON"
"DRUG"	"C038637"	"balsalazide"	5935	"DISTINCT PERSON"
"DRUG"	"D000068878"	"Trastuzumab"	5921	"DISTINCT PERSON"
"DRUG"	"C045645"	"cilostazol"	5878	"DISTINCT PERSON"
"DRUG"	"C571802"	"follitropin beta"	5832	"DISTINCT PERSON"
"DRUG"	"D000536"	"Aluminum Hydroxide"	5793	"DISTINCT PERSON"
"DRUG"	"C583636"	"eluxadoline"	5782	"DISTINCT PERSON"
"DRUG"	"D015034"	"Zinc Oxide"	5677	"DISTINCT PERSON"
"DRUG"	"D000069454"	"Darunavir"	5626	"DISTINCT PERSON"
"DRUG"	"C586541"	"ledipasvir"	5621	"DISTINCT PERSON"
"DRUG"	"D000068696"	"Rilpivirine"	5616	"DISTINCT PERSON"
"DRUG"	"D013726"	"Terbutaline"	5604	"DISTINCT PERSON"
"DRUG"	"C022155"	"oxiconazole"	5507	"DISTINCT PERSON"
"DRUG"	"D015766"	"Albendazole"	5490	"DISTINCT PERSON"
"DRUG"	"D013759"	"Dronabinol"	5484	"DISTINCT PERSON"
"DRUG"	"D009536"	"Niacinamide"	5429	"DISTINCT PERSON"
"DRUG"	"D000069594"	"Abatacept"	5407	"DISTINCT PERSON"
"DRUG"	"D013806"	"Theophylline"	5378	"DISTINCT PERSON"
"DRUG"	"C120662"	"calcium acetate"	5371	"DISTINCT PERSON"
"DRUG"	"D004103"	"Iodoquinol"	5330	"DISTINCT PERSON"
"DRUG"	"C521273"	"azilsartan"	5323	"DISTINCT PERSON"
"DRUG"	"C108128"	"frovatriptan"	5290	"DISTINCT PERSON"
"DRUG"	"D001566"	"Benzocaine"	5151	"DISTINCT PERSON"
"DRUG"	"D007538"	"Isoniazid"	5143	"DISTINCT PERSON"
"DRUG"	"C479079"	"insulin glulisine"	5142	"DISTINCT PERSON"
"DRUG"	"D003091"	"Colistin"	5074	"DISTINCT PERSON"
"DRUG"	"D004221"	"Disulfiram"	5045	"DISTINCT PERSON"
"DRUG"	"D000983"	"Antipyrine"	5032	"DISTINCT PERSON"
"DRUG"	"D008294"	"Malathion"	5005	"DISTINCT PERSON"
"DRUG"	"D005480"	"Flurbiprofen"	5003	"DISTINCT PERSON"
"DRUG"	"C059240"	"cevimeline"	4986	"DISTINCT PERSON"
"DRUG"	"C074619"	"bivalirudin"	4964	"DISTINCT PERSON"
"DRUG"	"D009173"	"Mycophenolic Acid"	4962	"DISTINCT PERSON"
"DRUG"	"C415329"	"spinosad"	4879	"DISTINCT PERSON"
"DRUG"	"C020748"	"ferrous sulfate"	4875	"DISTINCT PERSON"
"DRUG"	"C004686"	"clocortolone"	4868	"DISTINCT PERSON"
"DRUG"	"D002997"	"Clomipramine"	4850	"DISTINCT PERSON"
"DRUG"	"C072379"	"repaglinide"	4803	"DISTINCT PERSON"
"DRUG"	"C120481"	"ciclesonide"	4766	"DISTINCT PERSON"
"DRUG"	"D000584"	"Amiloride"	4754	"DISTINCT PERSON"
"DRUG"	"C118667"	"dronedarone"	4751	"DISTINCT PERSON"
"DRUG"	"D004087"	"Dihydroergotamine"	4713	"DISTINCT PERSON"
"DRUG"	"D006918"	"Hydroxyurea"	4693	"DISTINCT PERSON"
"DRUG"	"C414690"	"eplerenone"	4658	"DISTINCT PERSON"
"DRUG"	"D010431"	"Pentoxifylline"	4628	"DISTINCT PERSON"
"DRUG"	"D002746"	"Chlorpromazine"	4608	"DISTINCT PERSON"
"DRUG"	"C018279"	"sodium phosphate"	4580	"DISTINCT PERSON"
"DRUG"	"D007548"	"Isosorbide Dinitrate"	4543	"DISTINCT PERSON"
"DRUG"	"C014477"	"diflorasone"	4513	"DISTINCT PERSON"
"DRUG"	"D002945"	"Cisplatin"	4493	"DISTINCT PERSON"
"DRUG"	"D000068582"	"Certolizumab Pegol"	4492	"DISTINCT PERSON"
"DRUG"	"C062876"	"cetrorelix"	4492	"DISTINCT PERSON"
"DRUG"	"C031927"	"hydroquinone"	4371	"DISTINCT PERSON"
"DRUG"	"D016567"	"Nizatidine"	4371	"DISTINCT PERSON"
"DRUG"	"C100146"	"trimethobenzamide"	4359	"DISTINCT PERSON"
"DRUG"	"C052035"	"trandolapril"	4354	"DISTINCT PERSON"
"DRUG"	"D008914"	"Minoxidil"	4320	"DISTINCT PERSON"
"DRUG"	"C023635"	"dienogest"	4304	"DISTINCT PERSON"
"DRUG"	"D000069349"	"Linezolid"	4214	"DISTINCT PERSON"
"DRUG"	"D000069287"	"Capecitabine"	4182	"DISTINCT PERSON"
"DRUG"	"D011339"	"Probenecid"	4163	"DISTINCT PERSON"
"DRUG"	"D001971"	"Bromocriptine"	4161	"DISTINCT PERSON"
"DRUG"	"C043877"	"acamprosate"	4122	"DISTINCT PERSON"
"DRUG"	"D004280"	"Dobutamine"	4111	"DISTINCT PERSON"
"DRUG"	"C553414"	"avanafil"	4029	"DISTINCT PERSON"
"DRUG"	"C446481"	"aliskiren"	4018	"DISTINCT PERSON"
"DRUG"	"C529000"	"golimumab"	4010	"DISTINCT PERSON"
"DRUG"	"C479163"	"tofacitinib"	3993	"DISTINCT PERSON"
"DRUG"	"D003366"	"Cosyntropin"	3988	"DISTINCT PERSON"
"DRUG"	"C526675"	"fesoterodine"	3959	"DISTINCT PERSON"
"DRUG"	"C061018"	"ganirelix"	3946	"DISTINCT PERSON"
"DRUG"	"C062735"	"zafirlukast"	3859	"DISTINCT PERSON"
"DRUG"	"D000068256"	"Darbepoetin alfa"	3855	"DISTINCT PERSON"
"DRUG"	"C522667"	"Asenapine"	3739	"DISTINCT PERSON"
"DRUG"	"D020909"	"Acarbose"	3730	"DISTINCT PERSON"
"DRUG"	"C056507"	"gemcitabine"	3707	"DISTINCT PERSON"
"DRUG"	"D015774"	"Ganciclovir"	3696	"DISTINCT PERSON"
"DRUG"	"C043266"	"cefepime"	3675	"DISTINCT PERSON"
"DRUG"	"D006206"	"Halcinonide"	3668	"DISTINCT PERSON"
"DRUG"	"D019326"	"17-alpha-Hydroxyprogesterone"	3652	"DISTINCT PERSON"
"DRUG"	"D003891"	"Desipramine"	3622	"DISTINCT PERSON"
"DRUG"	"D002125"	"Calcium Gluconate"	3574	"DISTINCT PERSON"
"DRUG"	"D015735"	"Mifepristone"	3573	"DISTINCT PERSON"
"DRUG"	"D000069442"	"Natalizumab"	3558	"DISTINCT PERSON"
"DRUG"	"C543529"	"vedolizumab"	3545	"DISTINCT PERSON"
"DRUG"	"D000070"	"Acebutolol"	3515	"DISTINCT PERSON"
"DRUG"	"C002791"	"bismuth tripotassium dicitrate"	3453	"DISTINCT PERSON"
"DRUG"	"C520853"	"alogliptin"	3437	"DISTINCT PERSON"
"DRUG"	"C555450"	"secukinumab"	3409	"DISTINCT PERSON"
"DRUG"	"C060142"	"nateglinide"	3398	"DISTINCT PERSON"
"DRUG"	"D006821"	"Hyaluronoglucosaminidase"	3359	"DISTINCT PERSON"
"DRUG"	"C063317"	"L1 protein, Human papillomavirus type 16"	3358	"DISTINCT PERSON"
"DRUG"	"C012255"	"clobazam"	3348	"DISTINCT PERSON"
"DRUG"	"C121677"	"valganciclovir"	3311	"DISTINCT PERSON"
"DRUG"	"C041747"	"nitazoxanide"	3240	"DISTINCT PERSON"
"DRUG"	"C009927"	"estropipate"	3230	"DISTINCT PERSON"
"DRUG"	"D004176"	"Dipyridamole"	3220	"DISTINCT PERSON"
"DRUG"	"C502936"	"tocilizumab"	3193	"DISTINCT PERSON"
"DRUG"	"C103998"	"epoetin beta"	3182	"DISTINCT PERSON"
"DRUG"	"C409045"	"almotriptan"	3148	"DISTINCT PERSON"
"DRUG"	"D019379"	"Teriparatide"	3092	"DISTINCT PERSON"
"DRUG"	"C042533"	"1 alpha-hydroxyergocalciferol"	3083	"DISTINCT PERSON"
"DRUG"	"D018723"	"Bethanechol"	3071	"DISTINCT PERSON"
"DRUG"	"C063533"	"dofetilide"	2987	"DISTINCT PERSON"
"DRUG"	"C549647"	"olodaterol"	2985	"DISTINCT PERSON"
"DRUG"	"D019802"	"Succinic Acid"	2963	"DISTINCT PERSON"
"DRUG"	"C413685"	"entecavir"	2950	"DISTINCT PERSON"
"DRUG"	"D007660"	"Ketoprofen"	2930	"DISTINCT PERSON"
"DRUG"	"C017125"	"butoconazole"	2910	"DISTINCT PERSON"
"DRUG"	"D015761"	"4-Aminopyridine"	2899	"DISTINCT PERSON"
"DRUG"	"D014271"	"Trifluridine"	2878	"DISTINCT PERSON"
"DRUG"	"D002216"	"Captopril"	2846	"DISTINCT PERSON"
"DRUG"	"C031967"	"rasagiline"	2844	"DISTINCT PERSON"
"DRUG"	"D002439"	"Cefotaxime"	2801	"DISTINCT PERSON"
"DRUG"	"D011193"	"Potassium Iodide"	2777	"DISTINCT PERSON"
"DRUG"	"C557708"	"alcaftadine"	2698	"DISTINCT PERSON"
"DRUG"	"D001761"	"Bleomycin"	2659	"DISTINCT PERSON"
"DRUG"	"D002738"	"Chloroquine"	2653	"DISTINCT PERSON"
"DRUG"	"D014750"	"Vincristine"	2640	"DISTINCT PERSON"
"DRUG"	"C013216"	"potassium phosphate"	2611	"DISTINCT PERSON"
"DRUG"	"D000527"	"Alprostadil"	2607	"DISTINCT PERSON"
"DRUG"	"D011441"	"Propylthiouracil"	2606	"DISTINCT PERSON"
"DRUG"	"D006096"	"Gramicidin"	2602	"DISTINCT PERSON"
"DRUG"	"C065180"	"fluvastatin"	2577	"DISTINCT PERSON"
"DRUG"	"D020123"	"Sirolimus"	2575	"DISTINCT PERSON"
"DRUG"	"C485206"	"pertuzumab"	2556	"DISTINCT PERSON"
"DRUG"	"C028815"	"salmon calcitonin"	2539	"DISTINCT PERSON"
"DRUG"	"D010076"	"Oxazepam"	2511	"DISTINCT PERSON"
"DRUG"	"D005013"	"Ethosuximide"	2504	"DISTINCT PERSON"
"DRUG"	"D008656"	"Mestranol"	2503	"DISTINCT PERSON"
"DRUG"	"D002433"	"Cefaclor"	2442	"DISTINCT PERSON"
"DRUG"	"C495910"	"ramelteon"	2439	"DISTINCT PERSON"
"DRUG"	"C467567"	"lenalidomide"	2438	"DISTINCT PERSON"
"DRUG"	"C527525"	"teriflunomide"	2438	"DISTINCT PERSON"
"DRUG"	"C568813"	"dornase alfa"	2369	"DISTINCT PERSON"
"DRUG"	"C100294"	"phendimetrazine"	2292	"DISTINCT PERSON"
"DRUG"	"D001710"	"Biotin"	2282	"DISTINCT PERSON"
"DRUG"	"D010546"	"Perphenazine"	2237	"DISTINCT PERSON"
"DRUG"	"D014282"	"Trihexyphenidyl"	2206	"DISTINCT PERSON"
"DRUG"	"D010423"	"Pentazocine"	2202	"DISTINCT PERSON"
"DRUG"	"C057664"	"Vi polysaccharide vaccine, typhoid"	2202	"DISTINCT PERSON"
"DRUG"	"D005279"	"Fenoprofen"	2185	"DISTINCT PERSON"
"DRUG"	"D019832"	"N-Methylscopolamine"	2184	"DISTINCT PERSON"
"DRUG"	"D012254"	"Ribavirin"	2156	"DISTINCT PERSON"
"DRUG"	"C084656"	"paricalcitol"	2138	"DISTINCT PERSON"
"DRUG"	"C101207"	"darifenacin"	2137	"DISTINCT PERSON"
"DRUG"	"C581771"	"nivolumab"	2062	"DISTINCT PERSON"
"DRUG"	"D012978"	"Sodium Oxybate"	2059	"DISTINCT PERSON"
"DRUG"	"C051752"	"nefazodone"	2056	"DISTINCT PERSON"
"DRUG"	"C000520"	"cuprous oxide"	2051	"DISTINCT PERSON"
"DRUG"	"D005047"	"Etoposide"	2050	"DISTINCT PERSON"
"DRUG"	"C424423"	"Roflumilast"	2050	"DISTINCT PERSON"
"DRUG"	"D008825"	"Miconazole"	2036	"DISTINCT PERSON"
"DRUG"	"D024502"	"alpha-Tocopherol"	2027	"DISTINCT PERSON"
"DRUG"	"C053541"	"bicalutamide"	2027	"DISTINCT PERSON"
"DRUG"	"C058302"	"moexipril"	2025	"DISTINCT PERSON"
"DRUG"	"D019327"	"Copper Sulfate"	1992	"DISTINCT PERSON"
"DRUG"	"D008353"	"Mannitol"	1984	"DISTINCT PERSON"
"DRUG"	"D019207"	"beta Carotene"	1983	"DISTINCT PERSON"
"DRUG"	"C069207"	"calcium ascorbate"	1961	"DISTINCT PERSON"
"DRUG"	"D017255"	"Acitretin"	1937	"DISTINCT PERSON"
"DRUG"	"C438268"	"fondaparinux"	1933	"DISTINCT PERSON"
"DRUG"	"D015282"	"Octreotide"	1909	"DISTINCT PERSON"
"DRUG"	"D013748"	"Tetracaine"	1881	"DISTINCT PERSON"
"DRUG"	"D014867"	"Water"	1869	"DISTINCT PERSON"
"DRUG"	"D005479"	"Flurazepam"	1867	"DISTINCT PERSON"
"DRUG"	"C500026"	"palbociclib"	1865	"DISTINCT PERSON"
"DRUG"	"C047246"	"temozolomide"	1858	"DISTINCT PERSON"
"DRUG"	"C577155"	"AMG 145"	1843	"DISTINCT PERSON"
"DRUG"	"D011802"	"Quinidine"	1839	"DISTINCT PERSON"
"DRUG"	"D015737"	"Nisoldipine"	1815	"DISTINCT PERSON"
"DRUG"	"D003024"	"Clozapine"	1762	"DISTINCT PERSON"
"DRUG"	"D065819"	"Voriconazole"	1757	"DISTINCT PERSON"
"DRUG"	"D005578"	"Fosfomycin"	1720	"DISTINCT PERSON"
"DRUG"	"C509657"	"estrogens, conjugated synthetic B"	1659	"DISTINCT PERSON"
"DRUG"	"C485333"	"tafluprost"	1656	"DISTINCT PERSON"
"DRUG"	"D019287"	"Zinc Sulfate"	1650	"DISTINCT PERSON"
"DRUG"	"D008610"	"Menthol"	1636	"DISTINCT PERSON"
"DRUG"	"D004053"	"Diethylpropion"	1617	"DISTINCT PERSON"
"DRUG"	"D000111"	"Acetylcysteine"	1611	"DISTINCT PERSON"
"DRUG"	"C039798"	"manganese sulfate"	1595	"DISTINCT PERSON"
"DRUG"	"D015215"	"Zidovudine"	1589	"DISTINCT PERSON"
"DRUG"	"D002442"	"Ceftazidime"	1586	"DISTINCT PERSON"
"DRUG"	"D010869"	"Pindolol"	1572	"DISTINCT PERSON"
"DRUG"	"D016685"	"Mitomycin"	1527	"DISTINCT PERSON"
"DRUG"	"C511911"	"belimumab"	1523	"DISTINCT PERSON"
"DRUG"	"C508887"	"retapamulin"	1513	"DISTINCT PERSON"
"DRUG"	"D000069455"	"Palivizumab"	1487	"DISTINCT PERSON"
"DRUG"	"C014182"	"salicylsalicylic acid"	1442	"DISTINCT PERSON"
"DRUG"	"D010577"	"Petrolatum"	1430	"DISTINCT PERSON"
"DRUG"	"C070081"	"fulvestrant"	1418	"DISTINCT PERSON"
"DRUG"	"D000068338"	"Everolimus"	1398	"DISTINCT PERSON"
"DRUG"	"C032257"	"methylnaltrexone"	1387	"DISTINCT PERSON"
"DRUG"	"D019829"	"Nevirapine"	1358	"DISTINCT PERSON"
"DRUG"	"D004949"	"Estazolam"	1345	"DISTINCT PERSON"
"DRUG"	"C004616"	"chloroprocaine"	1336	"DISTINCT PERSON"
"DRUG"	"D017273"	"Goserelin"	1324	"DISTINCT PERSON"
"DRUG"	"C014481"	"dihydrocodeine"	1322	"DISTINCT PERSON"
"DRUG"	"D020913"	"Perindopril"	1318	"DISTINCT PERSON"
"DRUG"	"C110422"	"magnesium citrate"	1262	"DISTINCT PERSON"
"DRUG"	"C451734"	"etravirine"	1257	"DISTINCT PERSON"
"DRUG"	"C002839"	"sennoside A&B"	1255	"DISTINCT PERSON"
"DRUG"	"D012642"	"Selegiline"	1219	"DISTINCT PERSON"
"DRUG"	"D008801"	"Mexiletine"	1181	"DISTINCT PERSON"
"DRUG"	"D010205"	"Pantothenic Acid"	1170	"DISTINCT PERSON"
"DRUG"	"C094854"	"ulipristal"	1169	"DISTINCT PERSON"
"DRUG"	"D000068576"	"Interferon beta-1b"	1158	"DISTINCT PERSON"
"DRUG"	"C071192"	"entacapone"	1143	"DISTINCT PERSON"
"DRUG"	"D009892"	"Opium"	1136	"DISTINCT PERSON"
"DRUG"	"D007464"	"Clioquinol"	1118	"DISTINCT PERSON"
"DRUG"	"D000069439"	"Dasatinib"	1115	"DISTINCT PERSON"
"DRUG"	"D005476"	"Fluphenazine"	1113	"DISTINCT PERSON"
"DRUG"	"D061466"	"Lopinavir"	1111	"DISTINCT PERSON"
"DRUG"	"D000068836"	"Rivastigmine"	1106	"DISTINCT PERSON"
"DRUG"	"D005422"	"Flavoxate"	1104	"DISTINCT PERSON"
"DRUG"	"D002974"	"Clemastine"	1073	"DISTINCT PERSON"
"DRUG"	"C571059"	"alirocumab"	1070	"DISTINCT PERSON"
"DRUG"	"D015784"	"Betaxolol"	1067	"DISTINCT PERSON"
"DRUG"	"D005169"	"Factor VIII"	1057	"DISTINCT PERSON"
"DRUG"	"D011803"	"Quinine"	1021	"DISTINCT PERSON"
"DRUG"	"D004977"	"Ethambutol"	1020	"DISTINCT PERSON"
"DRUG"	"C090840"	"alosetron"	1009	"DISTINCT PERSON"
"DRUG"	"C030544"	"formic acid"	1004	"DISTINCT PERSON"
"DRUG"	"C510030"	"ferrous bisglycinate"	1004	"DISTINCT PERSON"
"DRUG"	"C571001"	"eslicarbazepine"	984	"DISTINCT PERSON"
"DRUG"	"C102006"	"sodium citrate"	974	"DISTINCT PERSON"
"DRUG"	"C015121"	"dexbrompheniramine"	963	"DISTINCT PERSON"
"DRUG"	"D008463"	"Mebendazole"	959	"DISTINCT PERSON"
"DRUG"	"D019905"	"Benzyl Alcohol"	953	"DISTINCT PERSON"
"DRUG"	"D011530"	"Protriptyline"	951	"DISTINCT PERSON"
"DRUG"	"C545203"	"ivacaftor"	938	"DISTINCT PERSON"
"DRUG"	"C088408"	"ivabradine"	920	"DISTINCT PERSON"
"DRUG"	"C105254"	"pramlintide"	917	"DISTINCT PERSON"
"DRUG"	"D003012"	"Microbial Collagenase"	894	"DISTINCT PERSON"
"DRUG"	"C043648"	"acrivastine"	890	"DISTINCT PERSON"
"DRUG"	"D015125"	"Oxyquinoline"	886	"DISTINCT PERSON"
"DRUG"	"C026329"	"potassium bicarbonate"	873	"DISTINCT PERSON"
"DRUG"	"D001398"	"Aztreonam"	859	"DISTINCT PERSON"
"DRUG"	"C428112"	"peginterferon beta-1a"	857	"DISTINCT PERSON"
"DRUG"	"D004111"	"Dimenhydrinate"	846	"DISTINCT PERSON"
"DRUG"	"D015119"	"Aminocaproic Acid"	842	"DISTINCT PERSON"
"DRUG"	"C054360"	"ceftibuten"	823	"DISTINCT PERSON"
"DRUG"	"D008704"	"Methazolamide"	812	"DISTINCT PERSON"
"DRUG"	"D000068818"	"Cetuximab"	801	"DISTINCT PERSON"
"DRUG"	"D000518"	"Eflornithine"	799	"DISTINCT PERSON"
"DRUG"	"D014747"	"Vinblastine"	790	"DISTINCT PERSON"
"DRUG"	"D002211"	"Capsaicin"	786	"DISTINCT PERSON"
"DRUG"	"D000583"	"Amikacin"	783	"DISTINCT PERSON"
"DRUG"	"C010211"	"lipiarmycin"	780	"DISTINCT PERSON"
"DRUG"	"D010208"	"Papaverine"	780	"DISTINCT PERSON"
"DRUG"	"C101425"	"posaconazole"	761	"DISTINCT PERSON"
"DRUG"	"C035287"	"prednicarbate"	750	"DISTINCT PERSON"
"DRUG"	"D002740"	"Chlorothiazide"	745	"DISTINCT PERSON"
"DRUG"	"D003606"	"Dacarbazine"	727	"DISTINCT PERSON"
"DRUG"	"C000599459"	"sucroferric oxyhydroxide"	718	"DISTINCT PERSON"
"DRUG"	"D005557"	"Formaldehyde"	717	"DISTINCT PERSON"
"DRUG"	"C030973"	"cupric oxide"	711	"DISTINCT PERSON"
"DRUG"	"D003561"	"Cytarabine"	710	"DISTINCT PERSON"
"DRUG"	"C569105"	"lumacaftor"	708	"DISTINCT PERSON"
"DRUG"	"C119467"	"lanthanum carbonate"	707	"DISTINCT PERSON"
"DRUG"	"D000324"	"Adrenocorticotropic Hormone"	701	"DISTINCT PERSON"
"DRUG"	"C551441"	"perampanel"	701	"DISTINCT PERSON"
"DRUG"	"D002040"	"Levobunolol"	689	"DISTINCT PERSON"
"DRUG"	"D001556"	"Lindane"	683	"DISTINCT PERSON"
"DRUG"	"C079703"	"rufinamide"	678	"DISTINCT PERSON"
"DRUG"	"D019782"	"Riluzole"	677	"DISTINCT PERSON"
"DRUG"	"D003620"	"Dantrolene"	653	"DISTINCT PERSON"
"DRUG"	"C582435"	"pembrolizumab"	650	"DISTINCT PERSON"
"DRUG"	"C501844"	"dimethicone"	649	"DISTINCT PERSON"
"DRUG"	"C467894"	"ambrisentan"	649	"DISTINCT PERSON"
"DRUG"	"D009278"	"Naphazoline"	643	"DISTINCT PERSON"
"DRUG"	"C005553"	"crotamiton"	641	"DISTINCT PERSON"
"DRUG"	"C016986"	"apraclonidine"	624	"DISTINCT PERSON"
"DRUG"	"D015080"	"Mesna"	616	"DISTINCT PERSON"
"DRUG"	"C047360"	"felbamate"	616	"DISTINCT PERSON"
"DRUG"	"C063449"	"zileuton"	610	"DISTINCT PERSON"
"DRUG"	"D004121"	"Dimethyl Sulfoxide"	607	"DISTINCT PERSON"
"DRUG"	"C018904"	"dexchlorpheniramine"	605	"DISTINCT PERSON"
